def_level,combo,avg_damage,max_damage,top10_threshold_p90,top10_avg_damage
30,Dragon Claws Spec + Scythe + Chally Spec,174.1280,273,218,233.8000
31,Dragon Claws Spec + Scythe + Chally Spec,174.5070,285,220,236.4200
32,Dragon Claws Spec + Scythe + Chally Spec,172.7670,285,221,236.5800
33,Dragon Claws Spec + Scythe + Chally Spec,172.9780,264,219,233.5500
34,Dragon Claws Spec + Scythe + Chally Spec,175.4090,278,224,236.8700
35,Dragon Claws Spec + Scythe + Chally Spec,174.5160,279,221,234.8000
36,Dragon Claws Spec + Scythe + Chally Spec,174.0940,268,219,235.5500
37,Dragon Claws Spec + Scythe + Chally Spec,172.2780,264,218,233.1700
38,Dragon Claws Spec + Scythe + Chally Spec,173.6520,296,220,235.7900
39,Dragon Claws Spec + Scythe + Chally Spec,173.3650,273,217,232.9900
40,Dragon Claws Spec + Scythe + Chally Spec,172.9890,276,222,235.6900
41,Dragon Claws Spec + Scythe + Chally Spec,174.1180,267,219,235.2100
42,Dragon Claws Spec + Scythe + Chally Spec,173.0520,275,219,234.0400
43,Dragon Claws Spec + Scythe + Chally Spec,171.5710,279,217,233.2600
44,Dragon Claws Spec + Scythe + Chally Spec,171.4500,271,221,236.1500
45,Dragon Claws Spec + Scythe + Chally Spec,169.7460,270,218,233.9700
46,Dragon Claws Spec + Scythe + Chally Spec,172.5800,276,221,234.8300
47,Dragon Claws Spec + Scythe + Chally Spec,171.3950,278,219,234.1200
48,Dragon Claws Spec + Scythe + Chally Spec,172.7610,278,220,236.8700
49,Dragon Claws Spec + Scythe + Chally Spec,170.7370,273,219,233.5000
50,Dragon Claws Spec + Scythe + Chally Spec,171.6550,296,217,234.8400
51,Dragon Claws Spec + Scythe + Chally Spec,169.5870,269,218,233.4400
52,Dragon Claws Spec + Scythe + Chally Spec,170.6220,267,216,232.0000
53,Dragon Claws Spec + Scythe + Chally Spec,173.1110,277,219,235.4900
54,Dragon Claws Spec + Scythe + Chally Spec,172.1800,265,219,234.4400
55,Dragon Claws Spec + Scythe + Chally Spec,172.7960,277,217,234.9200
56,Dragon Claws Spec + Scythe + Chally Spec,168.6250,288,218,235.1100
57,Dragon Claws Spec + Scythe + Chally Spec,170.8280,287,220,234.8600
58,Dragon Claws Spec + Scythe + Chally Spec,170.2500,268,218,232.7500
59,Dragon Claws Spec + Scythe + Chally Spec,171.0210,278,219,232.1100
60,Dragon Claws Spec + Scythe + Chally Spec,171.3170,278,219,235.6800
61,Dragon Claws Spec + Scythe + Chally Spec,171.1620,274,217,233.0800
62,Dragon Claws Spec + Scythe + Chally Spec,168.1450,282,218,233.6300
63,Dragon Claws Spec + Scythe + Chally Spec,171.1340,279,219,234.9300
64,Dragon Claws Spec + Scythe + Chally Spec,169.6790,274,216,232.6400
65,Dragon Claws Spec + Scythe + Chally Spec,171.5290,271,219,233.1400
66,Dragon Claws Spec + Scythe + Chally Spec,170.8100,271,217,233.4700
67,Dragon Claws Spec + Scythe + Chally Spec,171.2490,271,219,233.1400
68,Dragon Claws Spec + Scythe + Chally Spec,169.7990,270,218,231.9500
69,Dragon Claws Spec + Scythe + Chally Spec,170.0620,276,219,233.3600
0,Dragon Claws Spec + Scythe + Dragon Dagger Spec,160.0610,240,198,211.1700
1,Dragon Claws Spec + Scythe + Dragon Dagger Spec,159.6870,239,199,211.2900
2,Dragon Claws Spec + Scythe + Dragon Dagger Spec,159.6430,241,197,209.9100
3,Dragon Claws Spec + Scythe + Dragon Dagger Spec,159.6130,246,196,208.9400
4,Dragon Claws Spec + Scythe + Dragon Dagger Spec,159.9620,247,197,210.7900
5,Dragon Claws Spec + Scythe + Dragon Dagger Spec,158.3830,242,195,207.7000
6,Dragon Claws Spec + Scythe + Dragon Dagger Spec,158.8490,246,195,209.8500
7,Dragon Claws Spec + Scythe + Dragon Dagger Spec,159.2620,246,199,211.1800
8,Dragon Claws Spec + Scythe + Dragon Dagger Spec,158.2800,246,199,212.5600
9,Dragon Claws Spec + Scythe + Dragon Dagger Spec,159.7120,249,198,210.4900
10,Dragon Claws Spec + Scythe + Dragon Dagger Spec,159.5420,232,197,208.8200
11,Dragon Claws Spec + Scythe + Dragon Dagger Spec,159.7160,246,198,209.5000
12,Dragon Claws Spec + Scythe + Dragon Dagger Spec,159.0750,246,198,212.6400
13,Dragon Claws Spec + Scythe + Dragon Dagger Spec,159.3270,245,200,211.8700
14,Dragon Claws Spec + Scythe + Dragon Dagger Spec,159.1050,254,198,210.8700
15,Dragon Claws Spec + Scythe + Dragon Dagger Spec,158.9250,251,197,210.3300
16,Dragon Claws Spec + Scythe + Dragon Dagger Spec,158.0430,240,197,208.6100
17,Dragon Claws Spec + Scythe + Dragon Dagger Spec,158.4880,258,199,212.2700
18,Dragon Claws Spec + Scythe + Dragon Dagger Spec,159.2830,240,197,211.2300
19,Dragon Claws Spec + Scythe + Dragon Dagger Spec,157.7930,250,195,208.3000
20,Dragon Claws Spec + Scythe + Dragon Dagger Spec,158.0480,263,198,212.1800
21,Dragon Claws Spec + Scythe + Dragon Dagger Spec,157.9010,240,195,208.9300
22,Dragon Claws Spec + Scythe + Dragon Dagger Spec,158.5190,248,196,209.2500
23,Dragon Claws Spec + Scythe + Dragon Dagger Spec,158.6380,253,197,212.6400
24,Dragon Claws Spec + Scythe + Dragon Dagger Spec,158.2970,241,197,209.3200
25,Dragon Claws Spec + Scythe + Dragon Dagger Spec,157.5480,243,196,209.7700
26,Dragon Claws Spec + Scythe + Dragon Dagger Spec,157.7490,240,199,211.8100
27,Dragon Claws Spec + Scythe + Dragon Dagger Spec,158.6140,247,198,211.0700
28,Dragon Claws Spec + Scythe + Dragon Dagger Spec,156.3780,244,193,207.9000
29,Dragon Claws Spec + Scythe + Dragon Dagger Spec,157.9560,258,197,209.5700
30,Dragon Claws Spec + Scythe + Dragon Dagger Spec,156.5700,244,198,209.6200
31,Dragon Claws Spec + Scythe + Dragon Dagger Spec,157.0760,240,196,210.1100
32,Dragon Claws Spec + Scythe + Dragon Dagger Spec,157.0900,243,198,212.6000
33,Dragon Claws Spec + Scythe + Dragon Dagger Spec,157.0980,250,197,211.5800
34,Dragon Claws Spec + Scythe + Dragon Dagger Spec,155.2230,257,194,206.0900
35,Dragon Claws Spec + Scythe + Dragon Dagger Spec,157.0450,244,196,209.3500
36,Dragon Claws Spec + Scythe + Dragon Dagger Spec,156.7800,245,198,210.2600
37,Dragon Claws Spec + Scythe + Dragon Dagger Spec,156.6320,250,197,210.0200
38,Dragon Claws Spec + Scythe + Dragon Dagger Spec,156.1060,250,194,209.9100
39,Dragon Claws Spec + Scythe + Dragon Dagger Spec,157.3580,242,196,207.7600
40,Dragon Claws Spec + Scythe + Dragon Dagger Spec,154.5310,239,192,205.8100
41,Dragon Claws Spec + Scythe + Dragon Dagger Spec,155.3510,236,194,208.9800
42,Dragon Claws Spec + Scythe + Dragon Dagger Spec,154.9240,238,192,207.0900
43,Dragon Claws Spec + Scythe + Dragon Dagger Spec,155.4330,234,195,208.5200
44,Dragon Claws Spec + Scythe + Dragon Dagger Spec,158.1880,241,197,209.6400
45,Dragon Claws Spec + Scythe + Dragon Dagger Spec,153.8210,239,193,205.9300
46,Dragon Claws Spec + Scythe + Dragon Dagger Spec,156.2090,252,194,207.4300
47,Dragon Claws Spec + Scythe + Dragon Dagger Spec,154.4720,235,194,207.6900
48,Dragon Claws Spec + Scythe + Dragon Dagger Spec,154.7700,255,194,207.7700
49,Dragon Claws Spec + Scythe + Dragon Dagger Spec,155.2770,238,195,209.9400
50,Dragon Claws Spec + Scythe + Dragon Dagger Spec,153.9520,243,194,208.5800
51,Dragon Claws Spec + Scythe + Dragon Dagger Spec,156.6700,242,198,211.1700
52,Dragon Claws Spec + Scythe + Dragon Dagger Spec,153.6410,238,192,205.6100
53,Dragon Claws Spec + Scythe + Dragon Dagger Spec,154.4020,258,194,206.1100
54,Dragon Claws Spec + Scythe + Dragon Dagger Spec,155.1280,253,193,207.8200
55,Dragon Claws Spec + Scythe + Dragon Dagger Spec,152.9390,235,197,207.5500
56,Dragon Claws Spec + Scythe + Dragon Dagger Spec,152.5390,240,193,204.7000
57,Dragon Claws Spec + Scythe + Dragon Dagger Spec,154.4650,247,194,209.0100
58,Dragon Claws Spec + Scythe + Dragon Dagger Spec,154.5870,258,196,209.1500
59,Dragon Claws Spec + Scythe + Dragon Dagger Spec,156.4470,249,196,208.6300
60,Dragon Claws Spec + Scythe + Dragon Dagger Spec,152.8580,234,194,206.6400
61,Dragon Claws Spec + Scythe + Dragon Dagger Spec,152.9910,240,193,205.4900
62,Dragon Claws Spec + Scythe + Dragon Dagger Spec,153.1510,240,193,206.5400
63,Dragon Claws Spec + Scythe + Dragon Dagger Spec,153.9830,244,194,208.1900
64,Dragon Claws Spec + Scythe + Dragon Dagger Spec,153.3750,239,191,204.8500
65,Dragon Claws Spec + Scythe + Dragon Dagger Spec,155.6590,245,194,207.8700
66,Dragon Claws Spec + Scythe + Dragon Dagger Spec,152.3970,248,191,204.2600
67,Dragon Claws Spec + Scythe + Dragon Dagger Spec,153.7100,247,195,206.4300
68,Dragon Claws Spec + Scythe + Dragon Dagger Spec,155.1620,240,195,207.0900
69,Dragon Claws Spec + Scythe + Dragon Dagger Spec,152.5130,234,192,204.7900
0,Dragon Claws Spec + Scythe + Scythe,155.8730,232,192,203.1700
1,Dragon Claws Spec + Scythe + Scythe,155.8910,239,190,200.9000
2,Dragon Claws Spec + Scythe + Scythe,156.1150,232,191,202.9700
3,Dragon Claws Spec + Scythe + Scythe,153.9170,240,191,202.9500
4,Dragon Claws Spec + Scythe + Scythe,154.3450,229,188,198.8400
5,Dragon Claws Spec + Scythe + Scythe,156.6680,231,193,203.7000
6,Dragon Claws Spec + Scythe + Scythe,154.2120,243,188,201.1100
7,Dragon Claws Spec + Scythe + Scythe,155.5840,234,191,202.9900
8,Dragon Claws Spec + Scythe + Scythe,154.7060,238,190,200.4300
9,Dragon Claws Spec + Scythe + Scythe,155.2740,235,191,201.1000
10,Dragon Claws Spec + Scythe + Scythe,154.1370,238,190,204.3700
11,Dragon Claws Spec + Scythe + Scythe,153.9410,227,190,202.4700
12,Dragon Claws Spec + Scythe + Scythe,155.3770,231,191,202.6100
13,Dragon Claws Spec + Scythe + Scythe,152.8380,240,190,201.5400
14,Dragon Claws Spec + Scythe + Scythe,153.5230,239,190,200.4800
15,Dragon Claws Spec + Scythe + Scythe,155.2260,234,190,201.3800
16,Dragon Claws Spec + Scythe + Scythe,153.8000,226,189,200.4400
17,Dragon Claws Spec + Scythe + Scythe,154.4480,226,189,201.5700
18,Dragon Claws Spec + Scythe + Scythe,152.9680,228,188,199.1300
19,Dragon Claws Spec + Scythe + Scythe,153.4810,230,188,202.1000
20,Dragon Claws Spec + Scythe + Scythe,153.2450,233,188,198.7100
21,Dragon Claws Spec + Scythe + Scythe,154.3570,231,191,202.7500
22,Dragon Claws Spec + Scythe + Scythe,154.5720,235,190,202.2500
23,Dragon Claws Spec + Scythe + Scythe,153.2050,232,191,203.2700
24,Dragon Claws Spec + Scythe + Scythe,153.4200,243,189,201.9700
25,Dragon Claws Spec + Scythe + Scythe,153.4880,244,188,199.7300
26,Dragon Claws Spec + Scythe + Scythe,153.8680,230,189,200.9400
27,Dragon Claws Spec + Scythe + Scythe,152.1240,232,188,203.1800
28,Dragon Claws Spec + Scythe + Scythe,154.1620,227,188,202.4200
29,Dragon Claws Spec + Scythe + Scythe,152.7850,232,188,201.7500
30,Dragon Claws Spec + Scythe + Scythe,152.8780,230,188,199.2700
31,Dragon Claws Spec + Scythe + Scythe,152.2010,233,189,201.5200
32,Dragon Claws Spec + Scythe + Scythe,152.1950,233,188,199.7700
33,Dragon Claws Spec + Scythe + Scythe,152.6270,238,189,200.5500
34,Dragon Claws Spec + Scythe + Scythe,152.5210,225,188,200.2600
35,Dragon Claws Spec + Scythe + Scythe,152.8100,233,190,203.2400
36,Dragon Claws Spec + Scythe + Scythe,153.5900,239,191,201.8100
37,Dragon Claws Spec + Scythe + Scythe,152.0630,239,189,201.5900
38,Dragon Claws Spec + Scythe + Scythe,152.1080,231,188,198.1700
39,Dragon Claws Spec + Scythe + Scythe,152.9170,230,188,200.4900
40,Dragon Claws Spec + Scythe + Scythe,152.3600,232,188,199.9100
41,Dragon Claws Spec + Scythe + Scythe,150.9360,231,188,199.6200
42,Dragon Claws Spec + Scythe + Scythe,152.9380,229,188,200.3500
43,Dragon Claws Spec + Scythe + Scythe,151.5430,223,189,200.9300
44,Dragon Claws Spec + Scythe + Scythe,151.1250,230,187,200.9300
45,Dragon Claws Spec + Scythe + Scythe,151.1890,230,187,198.1500
46,Dragon Claws Spec + Scythe + Scythe,151.7750,229,189,201.9300
47,Dragon Claws Spec + Scythe + Scythe,150.6090,231,189,200.2600
48,Dragon Claws Spec + Scythe + Scythe,149.9420,233,188,200.1200
49,Dragon Claws Spec + Scythe + Scythe,151.0830,235,186,199.0700
50,Dragon Claws Spec + Scythe + Scythe,150.0890,230,185,198.9100
51,Dragon Claws Spec + Scythe + Scythe,148.9760,228,189,199.4400
52,Dragon Claws Spec + Scythe + Scythe,150.1990,222,186,197.9400
53,Dragon Claws Spec + Scythe + Scythe,150.4690,229,186,198.0400
54,Dragon Claws Spec + Scythe + Scythe,150.2070,228,186,198.1100
55,Dragon Claws Spec + Scythe + Scythe,150.9790,239,187,200.5200
56,Dragon Claws Spec + Scythe + Scythe,151.1010,242,186,197.7600
57,Dragon Claws Spec + Scythe + Scythe,150.5220,236,188,200.9200
58,Dragon Claws Spec + Scythe + Scythe,149.1850,234,185,199.8300
59,Dragon Claws Spec + Scythe + Scythe,149.7380,226,186,199.5600
60,Dragon Claws Spec + Scythe + Scythe,148.3790,227,186,196.7800
61,Dragon Claws Spec + Scythe + Scythe,150.1550,228,186,197.0900
62,Dragon Claws Spec + Scythe + Scythe,150.8870,233,187,198.5300
63,Dragon Claws Spec + Scythe + Scythe,149.8260,231,187,199.5200
64,Dragon Claws Spec + Scythe + Scythe,149.4770,236,187,198.5700
65,Dragon Claws Spec + Scythe + Scythe,150.4210,227,186,198.8200
66,Dragon Claws Spec + Scythe + Scythe,149.7050,228,188,198.2300
67,Dragon Claws Spec + Scythe + Scythe,150.0390,241,190,202.5700
68,Dragon Claws Spec + Scythe + Scythe,148.5210,231,186,200.0700
69,Dragon Claws Spec + Scythe + Scythe,148.8730,228,186,198.2100
0,Scythe + Chally Spec + Chally Spec,180.6560,304,234,255.9500
1,Scythe + Chally Spec + Chally Spec,179.6390,296,230,249.4800
2,Scythe + Chally Spec + Chally Spec,177.8860,290,232,249.1000
3,Scythe + Chally Spec + Chally Spec,176.1110,300,229,244.7300
4,Scythe + Chally Spec + Chally Spec,178.3110,294,232,250.9400
5,Scythe + Chally Spec + Chally Spec,175.4260,304,230,248.4300
6,Scythe + Chally Spec + Chally Spec,175.3890,308,231,248.6400
7,Scythe + Chally Spec + Chally Spec,177.7890,300,232,248.9400
8,Scythe + Chally Spec + Chally Spec,177.8110,293,231,247.6100
9,Scythe + Chally Spec + Chally Spec,177.3630,295,235,253.0600
10,Scythe + Chally Spec + Chally Spec,174.7920,291,229,247.9900
11,Scythe + Chally Spec + Chally Spec,173.7520,310,229,248.0300
12,Scythe + Chally Spec + Chally Spec,177.3860,291,235,252.6000
13,Scythe + Chally Spec + Chally Spec,175.4030,307,228,247.3700
14,Scythe + Chally Spec + Chally Spec,175.7580,313,228,247.8900
15,Scythe + Chally Spec + Chally Spec,175.4800,312,227,246.4800
16,Scythe + Chally Spec + Chally Spec,175.5790,298,230,247.6900
17,Scythe + Chally Spec + Chally Spec,175.5240,313,230,249.8400
18,Scythe + Chally Spec + Chally Spec,172.8600,301,228,247.1500
19,Scythe + Chally Spec + Chally Spec,174.2840,304,228,247.9500
20,Scythe + Chally Spec + Chally Spec,176.7500,286,231,249.6900
21,Scythe + Chally Spec + Chally Spec,173.4910,303,225,243.9200
22,Scythe + Chally Spec + Chally Spec,174.0530,305,229,248.8800
23,Scythe + Chally Spec + Chally Spec,173.8910,293,230,248.5500
24,Scythe + Chally Spec + Chally Spec,174.7810,311,228,246.2800
25,Scythe + Chally Spec + Chally Spec,172.6680,290,228,246.0900
26,Scythe + Chally Spec + Chally Spec,173.7520,300,231,247.8800
27,Scythe + Chally Spec + Chally Spec,173.6240,288,226,245.6600
28,Scythe + Chally Spec + Chally Spec,174.0300,309,231,253.7300
29,Scythe + Chally Spec + Chally Spec,173.7740,283,227,246.3100
30,Scythe + Chally Spec + Chally Spec,173.2640,292,228,247.1600
31,Scythe + Chally Spec + Chally Spec,170.2170,295,227,245.8300
32,Scythe + Chally Spec + Chally Spec,171.4250,304,227,248.3100
33,Scythe + Chally Spec + Chally Spec,171.3450,292,224,245.2300
34,Scythe + Chally Spec + Chally Spec,175.1950,320,231,250.4300
35,Scythe + Chally Spec + Chally Spec,173.3700,303,229,247.4100
36,Scythe + Chally Spec + Chally Spec,171.2820,306,226,248.1500
37,Scythe + Chally Spec + Chally Spec,170.9030,299,224,244.3500
38,Scythe + Chally Spec + Chally Spec,173.1240,303,227,248.4300
39,Scythe + Chally Spec + Chally Spec,173.3180,309,229,247.9700
40,Scythe + Chally Spec + Chally Spec,172.3640,283,227,245.5900
41,Scythe + Chally Spec + Chally Spec,170.0670,309,227,248.6600
42,Scythe + Chally Spec + Chally Spec,171.2140,305,227,249.1300
43,Scythe + Chally Spec + Chally Spec,170.4570,310,225,243.5200
44,Scythe + Chally Spec + Chally Spec,169.5450,290,223,244.2700
45,Scythe + Chally Spec + Chally Spec,168.1860,306,227,243.7300
46,Scythe + Chally Spec + Chally Spec,172.1750,299,227,247.7900
47,Scythe + Chally Spec + Chally Spec,171.5740,296,226,246.8300
48,Scythe + Chally Spec + Chally Spec,170.6190,331,228,245.2900
49,Scythe + Chally Spec + Chally Spec,170.0210,278,226,244.0800
50,Scythe + Chally Spec + Chally Spec,171.8200,309,231,249.0700
51,Scythe + Chally Spec + Chally Spec,171.2120,294,225,246.3600
52,Scythe + Chally Spec + Chally Spec,168.3550,297,227,245.6500
53,Scythe + Chally Spec + Chally Spec,166.1880,295,221,242.1800
54,Scythe + Chally Spec + Chally Spec,168.5490,309,229,248.5100
55,Scythe + Chally Spec + Chally Spec,169.5700,311,223,243.3400
56,Scythe + Chally Spec + Chally Spec,167.6760,303,226,248.0500
57,Scythe + Chally Spec + Chally Spec,171.4020,297,231,249.8400
58,Scythe + Chally Spec + Chally Spec,167.7290,300,222,242.6500
59,Scythe + Chally Spec + Chally Spec,169.7760,308,229,245.6500
60,Scythe + Chally Spec + Chally Spec,167.7660,312,223,244.6000
61,Scythe + Chally Spec + Chally Spec,167.7690,295,223,241.8100
62,Scythe + Chally Spec + Chally Spec,167.6340,303,224,242.8300
63,Scythe + Chally Spec + Chally Spec,170.5710,298,225,246.4800
64,Scythe + Chally Spec + Chally Spec,168.1460,301,226,245.6100
65,Scythe + Chally Spec + Chally Spec,168.4170,303,222,243.7200
66,Scythe + Chally Spec + Chally Spec,167.5500,302,224,243.2000
67,Scythe + Chally Spec + Chally Spec,167.5360,282,224,241.9600
68,Scythe + Chally Spec + Chally Spec,165.6800,309,225,244.3700
69,Scythe + Chally Spec + Chally Spec,167.6040,296,224,245.6500
0,Scythe + Chally Spec + Dragon Dagger Spec,162.7790,267,209,226.5500
1,Scythe + Chally Spec + Dragon Dagger Spec,158.8490,260,209,224.0300
2,Scythe + Chally Spec + Dragon Dagger Spec,161.0900,260,209,223.9400
3,Scythe + Chally Spec + Dragon Dagger Spec,160.5940,290,208,223.8000
4,Scythe + Chally Spec + Dragon Dagger Spec,160.9650,267,213,228.9400
5,Scythe + Chally Spec + Dragon Dagger Spec,159.3040,253,206,221.6000
6,Scythe + Chally Spec + Dragon Dagger Spec,159.2490,286,208,225.9400
7,Scythe + Chally Spec + Dragon Dagger Spec,161.1130,276,211,225.2000
8,Scythe + Chally Spec + Dragon Dagger Spec,160.1610,291,209,226.7100
9,Scythe + Chally Spec + Dragon Dagger Spec,161.1660,277,211,228.5300
10,Scythe + Chally Spec + Dragon Dagger Spec,159.9020,270,211,228.4200
11,Scythe + Chally Spec + Dragon Dagger Spec,159.7150,271,209,225.7700
12,Scythe + Chally Spec + Dragon Dagger Spec,158.4370,268,208,226.8700
13,Scythe + Chally Spec + Dragon Dagger Spec,157.7950,263,207,223.3000
14,Scythe + Chally Spec + Dragon Dagger Spec,159.5150,278,208,227.6700
15,Scythe + Chally Spec + Dragon Dagger Spec,159.0260,267,207,222.8800
16,Scythe + Chally Spec + Dragon Dagger Spec,158.4110,270,209,227.3300
17,Scythe + Chally Spec + Dragon Dagger Spec,157.3340,264,208,226.4100
18,Scythe + Chally Spec + Dragon Dagger Spec,156.6510,276,203,222.0900
19,Scythe + Chally Spec + Dragon Dagger Spec,159.8300,269,206,223.1700
20,Scythe + Chally Spec + Dragon Dagger Spec,158.8360,260,210,225.2800
21,Scythe + Chally Spec + Dragon Dagger Spec,158.3870,283,206,223.6800
22,Scythe + Chally Spec + Dragon Dagger Spec,156.6370,274,208,222.6200
23,Scythe + Chally Spec + Dragon Dagger Spec,158.8590,274,209,224.0700
24,Scythe + Chally Spec + Dragon Dagger Spec,155.8000,255,204,219.1600
25,Scythe + Chally Spec + Dragon Dagger Spec,158.8940,284,210,225.3500
26,Scythe + Chally Spec + Dragon Dagger Spec,157.4710,265,207,223.8300
27,Scythe + Chally Spec + Dragon Dagger Spec,154.8190,257,208,221.6000
28,Scythe + Chally Spec + Dragon Dagger Spec,156.5020,261,207,223.2700
29,Scythe + Chally Spec + Dragon Dagger Spec,157.9090,265,209,227.2500
30,Scythe + Chally Spec + Dragon Dagger Spec,157.6080,286,208,224.8700
31,Scythe + Chally Spec + Dragon Dagger Spec,156.5010,259,209,225.1500
32,Scythe + Chally Spec + Dragon Dagger Spec,156.5110,270,207,224.8100
33,Scythe + Chally Spec + Dragon Dagger Spec,158.2130,273,204,220.5800
34,Scythe + Chally Spec + Dragon Dagger Spec,157.3510,279,206,225.4200
35,Scythe + Chally Spec + Dragon Dagger Spec,153.7650,268,205,220.8500
36,Scythe + Chally Spec + Dragon Dagger Spec,155.3480,268,204,224.1900
37,Scythe + Chally Spec + Dragon Dagger Spec,154.5330,278,204,222.3800
38,Scythe + Chally Spec + Dragon Dagger Spec,156.1180,281,210,226.3000
39,Scythe + Chally Spec + Dragon Dagger Spec,154.5080,262,206,223.8100
40,Scythe + Chally Spec + Dragon Dagger Spec,154.7920,269,204,220.8500
41,Scythe + Chally Spec + Dragon Dagger Spec,153.8410,277,201,220.8800
42,Scythe + Chally Spec + Dragon Dagger Spec,155.6090,272,205,223.5300
43,Scythe + Chally Spec + Dragon Dagger Spec,155.2870,276,206,221.8000
44,Scythe + Chally Spec + Dragon Dagger Spec,154.1920,293,207,223.8200
45,Scythe + Chally Spec + Dragon Dagger Spec,153.9720,268,201,219.9300
46,Scythe + Chally Spec + Dragon Dagger Spec,153.7750,272,206,223.5000
47,Scythe + Chally Spec + Dragon Dagger Spec,151.7880,264,198,218.8600
48,Scythe + Chally Spec + Dragon Dagger Spec,156.4550,276,205,224.2000
49,Scythe + Chally Spec + Dragon Dagger Spec,154.4760,265,205,221.3200
50,Scythe + Chally Spec + Dragon Dagger Spec,150.5900,267,200,216.9100
51,Scythe + Chally Spec + Dragon Dagger Spec,154.4590,260,207,221.8400
52,Scythe + Chally Spec + Dragon Dagger Spec,153.1200,269,204,221.6700
53,Scythe + Chally Spec + Dragon Dagger Spec,152.1830,264,205,220.2900
54,Scythe + Chally Spec + Dragon Dagger Spec,151.2860,272,202,220.9400
55,Scythe + Chally Spec + Dragon Dagger Spec,152.9980,261,202,220.5500
56,Scythe + Chally Spec + Dragon Dagger Spec,153.3510,259,205,222.6700
57,Scythe + Chally Spec + Dragon Dagger Spec,151.3370,281,201,218.8400
58,Scythe + Chally Spec + Dragon Dagger Spec,149.1380,258,199,217.0300
59,Scythe + Chally Spec + Dragon Dagger Spec,151.9570,275,206,223.6500
60,Scythe + Chally Spec + Dragon Dagger Spec,153.3360,282,203,221.5800
61,Scythe + Chally Spec + Dragon Dagger Spec,150.5350,261,201,221.6300
62,Scythe + Chally Spec + Dragon Dagger Spec,152.2800,271,205,223.5600
63,Scythe + Chally Spec + Dragon Dagger Spec,149.5100,267,202,220.4500
64,Scythe + Chally Spec + Dragon Dagger Spec,153.4640,275,203,221.7700
65,Scythe + Chally Spec + Dragon Dagger Spec,151.7030,259,204,221.5300
66,Scythe + Chally Spec + Dragon Dagger Spec,150.1040,265,202,220.6500
67,Scythe + Chally Spec + Dragon Dagger Spec,150.3550,259,202,218.6000
68,Scythe + Chally Spec + Dragon Dagger Spec,152.3180,275,204,221.6100
69,Scythe + Chally Spec + Dragon Dagger Spec,152.0020,274,206,219.7100
0,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,142.2240,237,185,201.6000
1,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,142.9320,248,188,201.6800
2,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,142.9600,241,187,201.9000
3,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,144.1730,253,186,201.9900
4,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,142.7730,240,186,200.8500
5,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,142.0060,260,187,202.7500
6,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,143.5340,248,187,203.5200
7,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,141.2240,241,185,199.4200
8,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,141.9170,250,184,201.4700
9,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,143.2090,246,187,201.7900
10,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,142.7140,253,184,197.6200
11,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,142.8320,252,185,202.5300
12,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,144.5080,260,186,199.9100
13,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,142.9560,251,189,204.0800
14,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,141.9600,236,184,197.6200
15,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,141.9220,234,186,199.5000
16,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,143.4520,255,190,203.9500
17,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,140.9660,248,183,199.3100
18,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,142.4750,246,184,200.0900
19,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,140.5160,253,183,198.6100
20,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,140.1890,244,185,202.4200
21,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,141.6150,238,185,200.5100
22,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,140.1480,239,183,197.9000
23,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,140.9830,248,188,202.6900
24,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,138.0160,245,185,200.1900
25,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,141.7060,240,185,200.3700
26,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,140.3490,239,183,196.4000
27,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,141.4420,245,184,202.3500
28,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,140.9720,240,187,200.2700
29,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,138.0920,232,183,197.9900
30,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,140.7040,243,185,200.0500
31,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,139.1830,229,184,197.8800
