def_level,combo,avg_damage,max_damage,top10_threshold_p90,top10_avg_damage
30,Dragon Claws Spec + Scythe + Chally Spec,173.0670,280,218,233.9600
31,Dragon Claws Spec + Scythe + Chally Spec,174.3140,271,217,232.6700
32,Dragon Claws Spec + Scythe + Chally Spec,172.6750,276,220,233.6600
33,Dragon Claws Spec + Scythe + Chally Spec,174.9440,274,222,237.5100
34,Dragon Claws Spec + Scythe + Chally Spec,172.2460,282,219,232.8600
35,Dragon Claws Spec + Scythe + Chally Spec,173.5110,273,220,236.3300
36,Dragon Claws Spec + Scythe + Chally Spec,173.6140,261,217,231.4000
37,Dragon Claws Spec + Scythe + Chally Spec,173.7430,271,220,236.4900
38,Dragon Claws Spec + Scythe + Chally Spec,174.9980,283,223,239.1600
39,Dragon Claws Spec + Scythe + Chally Spec,173.1630,273,221,236.3300
40,Dragon Claws Spec + Scythe + Chally Spec,174.2100,275,220,236.4100
41,Dragon Claws Spec + Scythe + Chally Spec,172.7020,265,219,235.9700
42,Dragon Claws Spec + Scythe + Chally Spec,172.6770,276,219,234.9200
43,Dragon Claws Spec + Scythe + Chally Spec,174.1380,280,221,236.2000
44,Dragon Claws Spec + Scythe + Chally Spec,171.2290,282,222,237.6700
45,Dragon Claws Spec + Scythe + Chally Spec,172.8270,278,221,236.9500
46,Dragon Claws Spec + Scythe + Chally Spec,171.4900,271,216,232.8900
47,Dragon Claws Spec + Scythe + Chally Spec,173.8840,271,221,238.1900
48,Dragon Claws Spec + Scythe + Chally Spec,171.1930,271,220,233.9000
49,Dragon Claws Spec + Scythe + Chally Spec,173.1440,274,221,236.1300
50,Dragon Claws Spec + Scythe + Chally Spec,172.9040,281,221,235.2200
51,Dragon Claws Spec + Scythe + Chally Spec,172.4620,284,218,234.2800
52,Dragon Claws Spec + Scythe + Chally Spec,170.1460,262,217,232.7900
53,Dragon Claws Spec + Scythe + Chally Spec,171.7510,272,219,233.1600
54,Dragon Claws Spec + Scythe + Chally Spec,172.8360,266,219,233.8400
55,Dragon Claws Spec + Scythe + Chally Spec,169.9770,271,216,231.3300
56,Dragon Claws Spec + Scythe + Chally Spec,170.2330,275,218,235.1000
57,Dragon Claws Spec + Scythe + Chally Spec,170.3830,285,216,233.3800
58,Dragon Claws Spec + Scythe + Chally Spec,169.6780,275,218,235.3600
59,Dragon Claws Spec + Scythe + Chally Spec,171.2190,275,218,235.2100
60,Dragon Claws Spec + Scythe + Chally Spec,171.7480,273,220,236.2500
61,Dragon Claws Spec + Scythe + Chally Spec,171.5890,275,220,235.7600
62,Dragon Claws Spec + Scythe + Chally Spec,170.8600,277,216,234.8800
63,Dragon Claws Spec + Scythe + Chally Spec,171.1380,282,219,233.7000
64,Dragon Claws Spec + Scythe + Chally Spec,169.8120,278,215,232.3100
65,Dragon Claws Spec + Scythe + Chally Spec,167.9300,281,215,230.7200
66,Dragon Claws Spec + Scythe + Chally Spec,170.7890,267,217,233.6000
67,Dragon Claws Spec + Scythe + Chally Spec,169.1730,292,213,231.6900
68,Dragon Claws Spec + Scythe + Chally Spec,168.9580,279,215,231.7400
69,Dragon Claws Spec + Scythe + Chally Spec,169.3800,270,218,234.5100
0,Dragon Claws Spec + Scythe + Dragon Dagger Spec,159.2010,240,199,210.9500
1,Dragon Claws Spec + Scythe + Dragon Dagger Spec,158.9470,248,197,210.2700
2,Dragon Claws Spec + Scythe + Dragon Dagger Spec,160.0550,250,197,210.7500
3,Dragon Claws Spec + Scythe + Dragon Dagger Spec,159.6450,232,199,209.7000
4,Dragon Claws Spec + Scythe + Dragon Dagger Spec,160.5050,245,198,210.5100
5,Dragon Claws Spec + Scythe + Dragon Dagger Spec,159.6580,250,199,211.3400
6,Dragon Claws Spec + Scythe + Dragon Dagger Spec,160.1240,251,198,208.6800
7,Dragon Claws Spec + Scythe + Dragon Dagger Spec,157.9260,256,195,208.6900
8,Dragon Claws Spec + Scythe + Dragon Dagger Spec,158.6190,258,197,211.7500
9,Dragon Claws Spec + Scythe + Dragon Dagger Spec,159.1370,242,198,209.8100
10,Dragon Claws Spec + Scythe + Dragon Dagger Spec,160.4520,247,198,211.6500
11,Dragon Claws Spec + Scythe + Dragon Dagger Spec,158.2710,245,197,211.0000
12,Dragon Claws Spec + Scythe + Dragon Dagger Spec,161.1100,244,200,213.3400
13,Dragon Claws Spec + Scythe + Dragon Dagger Spec,159.0460,246,196,211.1300
14,Dragon Claws Spec + Scythe + Dragon Dagger Spec,159.1170,250,199,209.7700
15,Dragon Claws Spec + Scythe + Dragon Dagger Spec,159.1160,242,198,210.0700
16,Dragon Claws Spec + Scythe + Dragon Dagger Spec,156.6180,248,195,208.0400
17,Dragon Claws Spec + Scythe + Dragon Dagger Spec,157.4610,244,195,206.7600
18,Dragon Claws Spec + Scythe + Dragon Dagger Spec,158.1270,250,197,210.6500
19,Dragon Claws Spec + Scythe + Dragon Dagger Spec,157.0360,251,196,210.0100
20,Dragon Claws Spec + Scythe + Dragon Dagger Spec,156.6290,248,197,207.9900
21,Dragon Claws Spec + Scythe + Dragon Dagger Spec,158.5990,248,194,209.3700
22,Dragon Claws Spec + Scythe + Dragon Dagger Spec,158.7650,253,197,210.0200
23,Dragon Claws Spec + Scythe + Dragon Dagger Spec,156.9580,240,195,208.7500
24,Dragon Claws Spec + Scythe + Dragon Dagger Spec,157.9560,246,194,207.8600
25,Dragon Claws Spec + Scythe + Dragon Dagger Spec,156.7730,241,193,208.1800
26,Dragon Claws Spec + Scythe + Dragon Dagger Spec,157.2260,249,200,212.4500
27,Dragon Claws Spec + Scythe + Dragon Dagger Spec,158.0230,253,197,211.2000
28,Dragon Claws Spec + Scythe + Dragon Dagger Spec,155.8130,246,197,211.1600
29,Dragon Claws Spec + Scythe + Dragon Dagger Spec,157.0190,245,196,211.6200
30,Dragon Claws Spec + Scythe + Dragon Dagger Spec,157.9620,253,196,212.5800
31,Dragon Claws Spec + Scythe + Dragon Dagger Spec,157.9620,244,196,208.2800
32,Dragon Claws Spec + Scythe + Dragon Dagger Spec,156.5560,240,195,209.2800
33,Dragon Claws Spec + Scythe + Dragon Dagger Spec,157.5010,242,196,208.6200
34,Dragon Claws Spec + Scythe + Dragon Dagger Spec,155.6750,239,194,208.0900
35,Dragon Claws Spec + Scythe + Dragon Dagger Spec,156.9200,243,195,208.3600
36,Dragon Claws Spec + Scythe + Dragon Dagger Spec,156.4610,247,196,208.6000
37,Dragon Claws Spec + Scythe + Dragon Dagger Spec,156.4780,239,195,207.1700
38,Dragon Claws Spec + Scythe + Dragon Dagger Spec,155.6880,246,194,208.3800
39,Dragon Claws Spec + Scythe + Dragon Dagger Spec,157.2310,242,196,209.2800
40,Dragon Claws Spec + Scythe + Dragon Dagger Spec,155.9630,235,196,207.6500
41,Dragon Claws Spec + Scythe + Dragon Dagger Spec,157.0530,242,196,210.7300
42,Dragon Claws Spec + Scythe + Dragon Dagger Spec,156.0430,249,195,209.2200
43,Dragon Claws Spec + Scythe + Dragon Dagger Spec,155.2410,239,195,207.0400
44,Dragon Claws Spec + Scythe + Dragon Dagger Spec,155.4610,250,194,208.2800
45,Dragon Claws Spec + Scythe + Dragon Dagger Spec,155.5930,233,193,206.1800
46,Dragon Claws Spec + Scythe + Dragon Dagger Spec,156.1470,245,195,208.7300
47,Dragon Claws Spec + Scythe + Dragon Dagger Spec,154.8310,246,194,206.5400
48,Dragon Claws Spec + Scythe + Dragon Dagger Spec,154.0780,239,193,205.8000
49,Dragon Claws Spec + Scythe + Dragon Dagger Spec,155.9200,249,193,206.0400
50,Dragon Claws Spec + Scythe + Dragon Dagger Spec,154.2960,250,194,206.4000
51,Dragon Claws Spec + Scythe + Dragon Dagger Spec,154.6990,236,193,205.3200
52,Dragon Claws Spec + Scythe + Dragon Dagger Spec,153.3130,255,193,207.4200
53,Dragon Claws Spec + Scythe + Dragon Dagger Spec,155.5610,235,196,208.1300
54,Dragon Claws Spec + Scythe + Dragon Dagger Spec,153.9470,232,195,206.3500
55,Dragon Claws Spec + Scythe + Dragon Dagger Spec,154.8990,238,196,209.0500
56,Dragon Claws Spec + Scythe + Dragon Dagger Spec,154.2580,262,197,210.6800
57,Dragon Claws Spec + Scythe + Dragon Dagger Spec,153.6680,233,193,206.7900
58,Dragon Claws Spec + Scythe + Dragon Dagger Spec,154.1140,247,195,208.3400
59,Dragon Claws Spec + Scythe + Dragon Dagger Spec,154.4980,245,193,205.7200
60,Dragon Claws Spec + Scythe + Dragon Dagger Spec,154.3670,250,196,210.8000
61,Dragon Claws Spec + Scythe + Dragon Dagger Spec,152.7440,247,191,205.5400
62,Dragon Claws Spec + Scythe + Dragon Dagger Spec,153.0080,263,195,208.1000
63,Dragon Claws Spec + Scythe + Dragon Dagger Spec,154.7240,252,194,206.6700
64,Dragon Claws Spec + Scythe + Dragon Dagger Spec,152.9980,251,191,205.0500
65,Dragon Claws Spec + Scythe + Dragon Dagger Spec,152.1950,237,192,203.8000
66,Dragon Claws Spec + Scythe + Dragon Dagger Spec,154.2620,237,194,206.2600
67,Dragon Claws Spec + Scythe + Dragon Dagger Spec,154.9880,251,194,208.5000
68,Dragon Claws Spec + Scythe + Dragon Dagger Spec,154.0270,251,195,208.9200
69,Dragon Claws Spec + Scythe + Dragon Dagger Spec,153.0310,238,191,205.3300
0,Dragon Claws Spec + Scythe + Scythe,153.7350,238,187,201.7800
1,Dragon Claws Spec + Scythe + Scythe,154.5730,229,189,202.4200
2,Dragon Claws Spec + Scythe + Scythe,154.8460,235,190,200.1300
3,Dragon Claws Spec + Scythe + Scythe,154.0480,234,189,202.0100
4,Dragon Claws Spec + Scythe + Scythe,156.2100,228,191,201.5000
5,Dragon Claws Spec + Scythe + Scythe,153.8080,239,188,200.4300
6,Dragon Claws Spec + Scythe + Scythe,152.8380,231,187,198.4300
7,Dragon Claws Spec + Scythe + Scythe,153.7640,235,190,201.4500
8,Dragon Claws Spec + Scythe + Scythe,155.4240,234,190,202.0200
9,Dragon Claws Spec + Scythe + Scythe,154.9900,247,191,201.6500
10,Dragon Claws Spec + Scythe + Scythe,153.7470,227,189,200.7900
11,Dragon Claws Spec + Scythe + Scythe,155.3980,234,192,203.8300
12,Dragon Claws Spec + Scythe + Scythe,152.2210,227,187,200.1000
13,Dragon Claws Spec + Scythe + Scythe,152.9770,231,188,200.1300
14,Dragon Claws Spec + Scythe + Scythe,154.1300,231,189,200.9700
15,Dragon Claws Spec + Scythe + Scythe,153.5780,238,192,203.7600
16,Dragon Claws Spec + Scythe + Scythe,152.3780,240,187,199.5800
17,Dragon Claws Spec + Scythe + Scythe,154.4910,238,191,202.5200
18,Dragon Claws Spec + Scythe + Scythe,155.1520,232,191,202.8100
19,Dragon Claws Spec + Scythe + Scythe,151.5440,234,187,199.5200
20,Dragon Claws Spec + Scythe + Scythe,153.6650,239,187,200.7200
21,Dragon Claws Spec + Scythe + Scythe,152.4540,227,188,201.4800
22,Dragon Claws Spec + Scythe + Scythe,152.7710,237,188,199.5400
23,Dragon Claws Spec + Scythe + Scythe,152.8440,233,188,200.9800
24,Dragon Claws Spec + Scythe + Scythe,153.4370,229,191,203.1500
25,Dragon Claws Spec + Scythe + Scythe,152.2030,227,187,197.6600
26,Dragon Claws Spec + Scythe + Scythe,153.3970,236,189,200.2600
27,Dragon Claws Spec + Scythe + Scythe,153.4500,229,190,200.0300
28,Dragon Claws Spec + Scythe + Scythe,153.0150,235,189,200.8000
29,Dragon Claws Spec + Scythe + Scythe,152.6750,240,190,201.6600
30,Dragon Claws Spec + Scythe + Scythe,153.3090,234,192,203.2900
31,Dragon Claws Spec + Scythe + Scythe,153.7220,230,192,203.4500
32,Dragon Claws Spec + Scythe + Scythe,152.2330,232,190,201.9600
33,Dragon Claws Spec + Scythe + Scythe,151.8030,235,188,199.5400
34,Dragon Claws Spec + Scythe + Scythe,153.0400,228,188,198.8000
35,Dragon Claws Spec + Scythe + Scythe,150.4960,228,187,199.7000
36,Dragon Claws Spec + Scythe + Scythe,152.1450,227,187,201.0600
37,Dragon Claws Spec + Scythe + Scythe,151.2530,237,187,199.6700
38,Dragon Claws Spec + Scythe + Scythe,151.5550,233,186,199.8900
39,Dragon Claws Spec + Scythe + Scythe,151.7220,235,186,199.5600
40,Dragon Claws Spec + Scythe + Scythe,152.0990,239,188,199.2200
41,Dragon Claws Spec + Scythe + Scythe,151.4110,222,188,198.7500
42,Dragon Claws Spec + Scythe + Scythe,151.6880,228,187,199.8200
43,Dragon Claws Spec + Scythe + Scythe,150.4990,226,188,199.7200
44,Dragon Claws Spec + Scythe + Scythe,150.8310,235,188,202.6700
45,Dragon Claws Spec + Scythe + Scythe,152.7110,244,188,199.4100
46,Dragon Claws Spec + Scythe + Scythe,149.6610,236,185,198.2300
47,Dragon Claws Spec + Scythe + Scythe,151.8250,240,188,202.2800
48,Dragon Claws Spec + Scythe + Scythe,150.9630,235,190,202.5100
49,Dragon Claws Spec + Scythe + Scythe,152.1870,224,189,200.2000
50,Dragon Claws Spec + Scythe + Scythe,151.1120,233,187,197.8100
51,Dragon Claws Spec + Scythe + Scythe,149.6020,235,186,197.2800
52,Dragon Claws Spec + Scythe + Scythe,149.3440,226,187,199.1500
53,Dragon Claws Spec + Scythe + Scythe,149.2760,231,187,199.8000
54,Dragon Claws Spec + Scythe + Scythe,150.7110,234,187,198.5300
55,Dragon Claws Spec + Scythe + Scythe,150.3020,226,187,199.6200
56,Dragon Claws Spec + Scythe + Scythe,151.0310,244,187,199.7700
57,Dragon Claws Spec + Scythe + Scythe,150.7890,226,190,200.3700
58,Dragon Claws Spec + Scythe + Scythe,150.9890,233,189,201.5200
59,Dragon Claws Spec + Scythe + Scythe,150.8950,227,187,198.5000
60,Dragon Claws Spec + Scythe + Scythe,148.5050,224,184,195.6800
61,Dragon Claws Spec + Scythe + Scythe,148.6420,229,185,196.9800
62,Dragon Claws Spec + Scythe + Scythe,148.4790,232,186,198.2500
63,Dragon Claws Spec + Scythe + Scythe,151.2720,224,186,196.9000
64,Dragon Claws Spec + Scythe + Scythe,148.6900,222,187,199.4900
65,Dragon Claws Spec + Scythe + Scythe,150.1230,239,187,199.7500
66,Dragon Claws Spec + Scythe + Scythe,149.1000,227,186,198.7700
67,Dragon Claws Spec + Scythe + Scythe,148.5720,234,185,198.5900
68,Dragon Claws Spec + Scythe + Scythe,150.3190,243,189,201.1600
69,Dragon Claws Spec + Scythe + Scythe,148.5040,228,187,199.1700
0,Scythe + Chally Spec + Chally Spec,178.4840,321,232,251.1400
1,Scythe + Chally Spec + Chally Spec,177.4050,308,231,249.7700
2,Scythe + Chally Spec + Chally Spec,175.3740,296,230,247.4600
3,Scythe + Chally Spec + Chally Spec,179.4980,299,236,252.7900
4,Scythe + Chally Spec + Chally Spec,177.4170,305,231,248.7600
5,Scythe + Chally Spec + Chally Spec,174.4970,309,230,250.0600
6,Scythe + Chally Spec + Chally Spec,175.9740,309,230,250.4300
7,Scythe + Chally Spec + Chally Spec,178.0260,303,233,250.6900
8,Scythe + Chally Spec + Chally Spec,177.6510,315,231,249.5000
9,Scythe + Chally Spec + Chally Spec,174.4180,303,230,247.9200
10,Scythe + Chally Spec + Chally Spec,177.2200,292,232,249.4200
11,Scythe + Chally Spec + Chally Spec,177.9360,287,230,248.1200
12,Scythe + Chally Spec + Chally Spec,174.3840,298,232,250.6200
13,Scythe + Chally Spec + Chally Spec,174.8450,312,231,247.2800
14,Scythe + Chally Spec + Chally Spec,172.5660,296,228,246.2400
15,Scythe + Chally Spec + Chally Spec,172.7760,324,225,245.8900
16,Scythe + Chally Spec + Chally Spec,174.8690,298,232,250.7600
17,Scythe + Chally Spec + Chally Spec,175.9140,314,230,252.0400
18,Scythe + Chally Spec + Chally Spec,171.7840,332,228,246.3100
19,Scythe + Chally Spec + Chally Spec,175.0780,304,229,250.4000
20,Scythe + Chally Spec + Chally Spec,174.5780,285,228,247.0500
21,Scythe + Chally Spec + Chally Spec,174.1670,304,230,249.5500
22,Scythe + Chally Spec + Chally Spec,173.8230,300,231,252.1600
23,Scythe + Chally Spec + Chally Spec,173.1380,307,228,249.5900
24,Scythe + Chally Spec + Chally Spec,175.1920,301,227,247.6700
25,Scythe + Chally Spec + Chally Spec,173.0780,294,226,246.8100
26,Scythe + Chally Spec + Chally Spec,172.9440,302,226,246.2600
27,Scythe + Chally Spec + Chally Spec,177.2640,280,233,250.2300
28,Scythe + Chally Spec + Chally Spec,172.8570,297,227,246.8500
29,Scythe + Chally Spec + Chally Spec,170.9780,288,224,243.4500
30,Scythe + Chally Spec + Chally Spec,173.6550,288,229,247.9100
31,Scythe + Chally Spec + Chally Spec,176.4030,289,233,249.9700
32,Scythe + Chally Spec + Chally Spec,170.8340,320,227,247.3300
33,Scythe + Chally Spec + Chally Spec,171.2410,308,228,245.6200
34,Scythe + Chally Spec + Chally Spec,171.5310,307,227,244.1500
35,Scythe + Chally Spec + Chally Spec,172.7940,305,227,249.8900
36,Scythe + Chally Spec + Chally Spec,171.2870,291,227,245.6300
37,Scythe + Chally Spec + Chally Spec,172.4790,288,228,244.3100
38,Scythe + Chally Spec + Chally Spec,171.3440,316,226,245.5900
39,Scythe + Chally Spec + Chally Spec,172.8810,304,232,250.2700
40,Scythe + Chally Spec + Chally Spec,172.5100,306,229,246.1200
41,Scythe + Chally Spec + Chally Spec,174.0160,306,230,248.8000
42,Scythe + Chally Spec + Chally Spec,170.8940,294,228,245.7900
43,Scythe + Chally Spec + Chally Spec,168.3370,294,224,243.7800
44,Scythe + Chally Spec + Chally Spec,170.8070,309,227,244.9200
45,Scythe + Chally Spec + Chally Spec,169.8390,286,226,245.3000
46,Scythe + Chally Spec + Chally Spec,170.9060,306,226,244.2900
47,Scythe + Chally Spec + Chally Spec,166.7780,295,224,243.0900
48,Scythe + Chally Spec + Chally Spec,169.9090,311,228,245.1600
49,Scythe + Chally Spec + Chally Spec,168.9140,299,225,241.2300
50,Scythe + Chally Spec + Chally Spec,169.1450,310,228,248.5500
51,Scythe + Chally Spec + Chally Spec,170.0360,284,224,242.9800
52,Scythe + Chally Spec + Chally Spec,168.3400,305,222,242.7400
53,Scythe + Chally Spec + Chally Spec,170.4930,283,229,248.4200
54,Scythe + Chally Spec + Chally Spec,170.8430,296,228,247.1200
55,Scythe + Chally Spec + Chally Spec,167.6870,295,225,245.8200
56,Scythe + Chally Spec + Chally Spec,168.1450,313,225,241.5900
57,Scythe + Chally Spec + Chally Spec,169.5150,304,225,241.5300
58,Scythe + Chally Spec + Chally Spec,168.4520,309,223,243.2300
59,Scythe + Chally Spec + Chally Spec,170.2100,291,227,245.0400
60,Scythe + Chally Spec + Chally Spec,167.0610,289,224,245.8800
61,Scythe + Chally Spec + Chally Spec,171.0300,293,230,249.6300
62,Scythe + Chally Spec + Chally Spec,168.2850,288,226,244.0000
63,Scythe + Chally Spec + Chally Spec,165.7130,297,223,242.3300
64,Scythe + Chally Spec + Chally Spec,166.3690,291,221,240.1100
65,Scythe + Chally Spec + Chally Spec,166.2590,323,224,245.5100
66,Scythe + Chally Spec + Chally Spec,168.9350,288,223,242.6300
67,Scythe + Chally Spec + Chally Spec,167.7230,308,228,248.3900
68,Scythe + Chally Spec + Chally Spec,166.7940,290,222,240.3600
69,Scythe + Chally Spec + Chally Spec,167.1010,322,223,241.4400
0,Scythe + Chally Spec + Dragon Dagger Spec,160.7230,290,211,228.0200
1,Scythe + Chally Spec + Dragon Dagger Spec,159.6780,268,209,223.2000
2,Scythe + Chally Spec + Dragon Dagger Spec,163.3690,269,212,227.3000
3,Scythe + Chally Spec + Dragon Dagger Spec,159.9560,279,211,225.4100
4,Scythe + Chally Spec + Dragon Dagger Spec,158.9400,289,210,226.2200
5,Scythe + Chally Spec + Dragon Dagger Spec,160.7140,264,209,227.6000
6,Scythe + Chally Spec + Dragon Dagger Spec,158.2500,278,207,225.0000
7,Scythe + Chally Spec + Dragon Dagger Spec,156.4970,286,206,223.3100
8,Scythe + Chally Spec + Dragon Dagger Spec,158.2370,261,211,228.2700
9,Scythe + Chally Spec + Dragon Dagger Spec,157.0240,268,203,220.6500
10,Scythe + Chally Spec + Dragon Dagger Spec,159.0380,261,208,225.0900
11,Scythe + Chally Spec + Dragon Dagger Spec,158.8270,268,208,223.9300
12,Scythe + Chally Spec + Dragon Dagger Spec,159.0760,271,210,225.6600
13,Scythe + Chally Spec + Dragon Dagger Spec,158.6100,272,208,224.3100
14,Scythe + Chally Spec + Dragon Dagger Spec,160.2350,269,208,224.8700
15,Scythe + Chally Spec + Dragon Dagger Spec,156.6360,263,204,221.6400
16,Scythe + Chally Spec + Dragon Dagger Spec,159.7410,267,207,224.3600
17,Scythe + Chally Spec + Dragon Dagger Spec,159.5360,279,206,224.5700
18,Scythe + Chally Spec + Dragon Dagger Spec,158.0280,271,209,227.4600
19,Scythe + Chally Spec + Dragon Dagger Spec,159.2310,270,207,223.7600
20,Scythe + Chally Spec + Dragon Dagger Spec,157.1990,277,206,225.3300
21,Scythe + Chally Spec + Dragon Dagger Spec,156.9440,279,206,221.6300
22,Scythe + Chally Spec + Dragon Dagger Spec,159.0140,269,207,224.6400
23,Scythe + Chally Spec + Dragon Dagger Spec,159.5920,271,210,227.4600
24,Scythe + Chally Spec + Dragon Dagger Spec,156.6730,265,209,224.5800
25,Scythe + Chally Spec + Dragon Dagger Spec,155.9120,281,206,220.8300
26,Scythe + Chally Spec + Dragon Dagger Spec,157.7190,279,209,223.5300
27,Scythe + Chally Spec + Dragon Dagger Spec,156.5660,274,211,229.4300
28,Scythe + Chally Spec + Dragon Dagger Spec,156.8620,266,207,224.3800
29,Scythe + Chally Spec + Dragon Dagger Spec,154.2550,286,207,222.5400
30,Scythe + Chally Spec + Dragon Dagger Spec,157.4300,283,209,224.4900
31,Scythe + Chally Spec + Dragon Dagger Spec,155.2170,285,208,225.0900
32,Scythe + Chally Spec + Dragon Dagger Spec,156.8730,283,205,225.6900
33,Scythe + Chally Spec + Dragon Dagger Spec,155.4960,273,207,223.0400
34,Scythe + Chally Spec + Dragon Dagger Spec,156.0770,270,206,222.8000
35,Scythe + Chally Spec + Dragon Dagger Spec,156.9990,288,209,224.2800
36,Scythe + Chally Spec + Dragon Dagger Spec,155.5390,262,207,221.5800
37,Scythe + Chally Spec + Dragon Dagger Spec,156.3770,271,207,224.1700
38,Scythe + Chally Spec + Dragon Dagger Spec,156.8360,267,206,226.5700
39,Scythe + Chally Spec + Dragon Dagger Spec,157.6290,289,211,228.2300
40,Scythe + Chally Spec + Dragon Dagger Spec,154.0580,269,203,221.0400
41,Scythe + Chally Spec + Dragon Dagger Spec,156.5420,267,207,224.2200
42,Scythe + Chally Spec + Dragon Dagger Spec,153.7580,265,207,224.1700
43,Scythe + Chally Spec + Dragon Dagger Spec,155.6590,262,205,222.5300
44,Scythe + Chally Spec + Dragon Dagger Spec,154.1980,269,207,225.7400
45,Scythe + Chally Spec + Dragon Dagger Spec,153.1220,261,203,219.1000
46,Scythe + Chally Spec + Dragon Dagger Spec,155.9180,285,209,226.0900
47,Scythe + Chally Spec + Dragon Dagger Spec,151.2570,263,203,220.0700
48,Scythe + Chally Spec + Dragon Dagger Spec,156.4790,271,206,221.5300
49,Scythe + Chally Spec + Dragon Dagger Spec,151.7770,265,201,219.1600
50,Scythe + Chally Spec + Dragon Dagger Spec,153.4180,267,206,222.5100
51,Scythe + Chally Spec + Dragon Dagger Spec,153.4190,270,205,223.8800
52,Scythe + Chally Spec + Dragon Dagger Spec,151.3390,262,202,217.7700
53,Scythe + Chally Spec + Dragon Dagger Spec,153.1970,264,207,222.0100
54,Scythe + Chally Spec + Dragon Dagger Spec,152.5870,259,201,218.5600
55,Scythe + Chally Spec + Dragon Dagger Spec,151.9040,254,201,217.8000
56,Scythe + Chally Spec + Dragon Dagger Spec,152.9140,266,203,220.2800
57,Scythe + Chally Spec + Dragon Dagger Spec,153.6150,261,205,220.6200
58,Scythe + Chally Spec + Dragon Dagger Spec,151.6060,268,202,221.2400
59,Scythe + Chally Spec + Dragon Dagger Spec,152.3140,266,202,220.0700
60,Scythe + Chally Spec + Dragon Dagger Spec,154.5680,269,207,222.0500
61,Scythe + Chally Spec + Dragon Dagger Spec,153.3460,263,207,221.5400
62,Scythe + Chally Spec + Dragon Dagger Spec,150.3020,264,204,220.8300
63,Scythe + Chally Spec + Dragon Dagger Spec,150.9290,294,204,223.7600
64,Scythe + Chally Spec + Dragon Dagger Spec,152.6470,263,205,220.1600
65,Scythe + Chally Spec + Dragon Dagger Spec,150.9010,270,202,219.4900
66,Scythe + Chally Spec + Dragon Dagger Spec,149.8250,256,202,216.9400
67,Scythe + Chally Spec + Dragon Dagger Spec,149.6360,275,204,220.3400
68,Scythe + Chally Spec + Dragon Dagger Spec,150.5540,266,201,216.7500
69,Scythe + Chally Spec + Dragon Dagger Spec,150.0950,281,200,217.5700
0,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,142.0190,244,186,201.7900
1,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,143.5160,251,185,202.3000
2,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,143.8770,237,186,201.5600
3,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,141.4870,234,184,197.9400
4,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,142.9810,238,187,199.7900
5,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,143.4440,248,190,203.1700
6,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,143.0400,235,187,200.3800
7,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,140.9440,232,183,197.0900
8,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,142.2750,253,184,199.4900
9,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,142.2940,238,187,201.0000
10,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,140.3640,236,184,198.2300
11,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,142.7820,232,185,201.4700
12,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,143.3900,251,186,202.8900
13,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,140.4370,234,183,197.3700
14,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,139.1610,239,184,197.2500
15,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,144.5540,237,187,200.6100
16,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,143.0400,241,188,201.3400
17,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,141.4660,239,186,201.4200
18,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,141.3440,230,184,199.8500
19,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,141.8720,258,186,199.2200
20,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,138.5620,238,184,199.0600
21,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,140.0830,237,183,199.2700
22,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,139.7850,242,183,199.4100
23,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,140.0300,245,183,199.2200
24,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,141.5830,243,185,200.3000
25,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,140.5710,227,185,197.7000
26,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,141.6050,249,184,200.1600
27,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,140.5020,259,186,200.4600
28,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,140.5030,243,186,199.7900
29,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,140.3380,242,185,199.6700
30,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,138.6750,229,184,199.2600
31,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,140.2760,242,186,200.9300
