def_level,combo,avg_damage,max_damage,top10_threshold_p90,top10_avg_damage
30,Dragon Claws Spec + Scythe + Chally Spec,177.0190,284,225,241.1100
31,Dragon Claws Spec + Scythe + Chally Spec,175.8410,265,225,238.7400
32,Dragon Claws Spec + Scythe + Chally Spec,174.0640,293,223,238.9300
33,Dragon Claws Spec + Scythe + Chally Spec,176.4330,271,226,238.7200
34,Dragon Claws Spec + Scythe + Chally Spec,177.0080,282,224,240.1500
35,Dragon Claws Spec + Scythe + Chally Spec,177.2850,272,226,240.4800
36,Dragon Claws Spec + Scythe + Chally Spec,175.3470,279,222,235.8500
37,Dragon Claws Spec + Scythe + Chally Spec,174.6810,286,223,238.2400
38,Dragon Claws Spec + Scythe + Chally Spec,176.5490,272,227,240.9300
39,Dragon Claws Spec + Scythe + Chally Spec,174.9870,273,224,237.5400
40,Dragon Claws Spec + Scythe + Chally Spec,174.9220,278,222,237.9500
41,Dragon Claws Spec + Scythe + Chally Spec,174.6430,276,224,238.6800
42,Dragon Claws Spec + Scythe + Chally Spec,173.3580,278,219,235.4400
43,Dragon Claws Spec + Scythe + Chally Spec,175.9780,291,222,238.4500
44,Dragon Claws Spec + Scythe + Chally Spec,176.2730,286,225,243.5000
45,Dragon Claws Spec + Scythe + Chally Spec,176.6310,293,224,240.0600
46,Dragon Claws Spec + Scythe + Chally Spec,174.8860,266,223,237.6600
47,Dragon Claws Spec + Scythe + Chally Spec,175.4630,280,224,240.5500
48,Dragon Claws Spec + Scythe + Chally Spec,173.5110,287,220,236.7800
49,Dragon Claws Spec + Scythe + Chally Spec,176.5300,286,225,239.3000
50,Dragon Claws Spec + Scythe + Chally Spec,174.3680,269,221,236.7400
51,Dragon Claws Spec + Scythe + Chally Spec,173.1990,290,221,236.4200
52,Dragon Claws Spec + Scythe + Chally Spec,173.8660,283,223,238.8000
53,Dragon Claws Spec + Scythe + Chally Spec,175.3730,267,223,236.3400
54,Dragon Claws Spec + Scythe + Chally Spec,174.2060,289,221,237.0300
55,Dragon Claws Spec + Scythe + Chally Spec,173.9760,279,223,238.1700
56,Dragon Claws Spec + Scythe + Chally Spec,173.9110,274,224,241.9700
57,Dragon Claws Spec + Scythe + Chally Spec,172.0350,275,219,235.3400
58,Dragon Claws Spec + Scythe + Chally Spec,173.7260,283,219,235.6400
59,Dragon Claws Spec + Scythe + Chally Spec,173.0540,287,224,239.8700
60,Dragon Claws Spec + Scythe + Chally Spec,172.3490,273,221,237.3600
61,Dragon Claws Spec + Scythe + Chally Spec,172.0360,278,221,235.5200
62,Dragon Claws Spec + Scythe + Chally Spec,173.1270,279,223,239.0200
63,Dragon Claws Spec + Scythe + Chally Spec,171.5790,268,220,236.8200
64,Dragon Claws Spec + Scythe + Chally Spec,171.4700,276,218,235.1500
65,Dragon Claws Spec + Scythe + Chally Spec,171.3160,278,220,234.9000
66,Dragon Claws Spec + Scythe + Chally Spec,172.5880,292,219,237.5700
67,Dragon Claws Spec + Scythe + Chally Spec,172.3380,265,220,237.0800
68,Dragon Claws Spec + Scythe + Chally Spec,170.4590,269,218,235.4400
69,Dragon Claws Spec + Scythe + Chally Spec,172.1420,279,220,236.0600
0,Dragon Claws Spec + Scythe + Dragon Dagger Spec,164.2920,243,204,217.6900
1,Dragon Claws Spec + Scythe + Dragon Dagger Spec,163.1010,251,204,216.5100
2,Dragon Claws Spec + Scythe + Dragon Dagger Spec,163.8430,250,200,212.3400
3,Dragon Claws Spec + Scythe + Dragon Dagger Spec,162.6930,248,202,215.3800
4,Dragon Claws Spec + Scythe + Dragon Dagger Spec,163.9290,250,203,216.2400
5,Dragon Claws Spec + Scythe + Dragon Dagger Spec,162.5710,245,199,213.2000
6,Dragon Claws Spec + Scythe + Dragon Dagger Spec,163.3730,269,202,214.9900
7,Dragon Claws Spec + Scythe + Dragon Dagger Spec,161.8900,265,200,214.8200
8,Dragon Claws Spec + Scythe + Dragon Dagger Spec,163.8450,263,202,214.9900
9,Dragon Claws Spec + Scythe + Dragon Dagger Spec,160.5380,246,202,213.8100
10,Dragon Claws Spec + Scythe + Dragon Dagger Spec,162.4470,259,201,214.6700
11,Dragon Claws Spec + Scythe + Dragon Dagger Spec,162.8510,264,202,215.6800
12,Dragon Claws Spec + Scythe + Dragon Dagger Spec,163.2800,244,200,211.6300
13,Dragon Claws Spec + Scythe + Dragon Dagger Spec,162.8110,242,200,214.2900
14,Dragon Claws Spec + Scythe + Dragon Dagger Spec,160.4650,245,201,213.0500
15,Dragon Claws Spec + Scythe + Dragon Dagger Spec,161.0400,249,201,213.7100
16,Dragon Claws Spec + Scythe + Dragon Dagger Spec,163.1640,250,200,212.4800
17,Dragon Claws Spec + Scythe + Dragon Dagger Spec,161.9200,249,199,213.7400
18,Dragon Claws Spec + Scythe + Dragon Dagger Spec,162.2890,255,203,215.7600
19,Dragon Claws Spec + Scythe + Dragon Dagger Spec,162.4350,243,201,214.1300
20,Dragon Claws Spec + Scythe + Dragon Dagger Spec,162.7430,251,202,214.1400
21,Dragon Claws Spec + Scythe + Dragon Dagger Spec,161.0670,240,200,212.5700
22,Dragon Claws Spec + Scythe + Dragon Dagger Spec,161.1650,257,201,213.9700
23,Dragon Claws Spec + Scythe + Dragon Dagger Spec,162.5660,258,199,214.2100
24,Dragon Claws Spec + Scythe + Dragon Dagger Spec,161.4900,246,201,213.9900
25,Dragon Claws Spec + Scythe + Dragon Dagger Spec,160.9780,246,200,215.9200
26,Dragon Claws Spec + Scythe + Dragon Dagger Spec,159.6860,261,199,215.1100
27,Dragon Claws Spec + Scythe + Dragon Dagger Spec,161.0470,271,198,212.5700
28,Dragon Claws Spec + Scythe + Dragon Dagger Spec,160.8400,247,196,210.8800
29,Dragon Claws Spec + Scythe + Dragon Dagger Spec,159.7610,243,199,212.2500
30,Dragon Claws Spec + Scythe + Dragon Dagger Spec,158.4280,255,199,211.5700
31,Dragon Claws Spec + Scythe + Dragon Dagger Spec,162.3190,261,202,216.3700
32,Dragon Claws Spec + Scythe + Dragon Dagger Spec,159.0800,249,200,212.3700
33,Dragon Claws Spec + Scythe + Dragon Dagger Spec,159.4930,246,200,213.2700
34,Dragon Claws Spec + Scythe + Dragon Dagger Spec,159.9020,246,201,215.4800
35,Dragon Claws Spec + Scythe + Dragon Dagger Spec,159.0890,257,197,210.1900
36,Dragon Claws Spec + Scythe + Dragon Dagger Spec,159.0610,259,199,214.1800
37,Dragon Claws Spec + Scythe + Dragon Dagger Spec,159.8390,247,201,214.4400
38,Dragon Claws Spec + Scythe + Dragon Dagger Spec,159.0750,243,199,211.2200
39,Dragon Claws Spec + Scythe + Dragon Dagger Spec,160.2270,254,200,213.1600
40,Dragon Claws Spec + Scythe + Dragon Dagger Spec,158.6150,245,198,210.5400
41,Dragon Claws Spec + Scythe + Dragon Dagger Spec,160.8570,258,202,215.0900
42,Dragon Claws Spec + Scythe + Dragon Dagger Spec,160.5020,254,198,212.7600
43,Dragon Claws Spec + Scythe + Dragon Dagger Spec,157.8600,248,197,212.4300
44,Dragon Claws Spec + Scythe + Dragon Dagger Spec,158.3540,253,198,212.9800
45,Dragon Claws Spec + Scythe + Dragon Dagger Spec,158.9830,249,200,215.2300
46,Dragon Claws Spec + Scythe + Dragon Dagger Spec,158.8430,267,200,216.9700
47,Dragon Claws Spec + Scythe + Dragon Dagger Spec,159.1440,259,198,211.5300
48,Dragon Claws Spec + Scythe + Dragon Dagger Spec,157.8360,247,198,211.2700
49,Dragon Claws Spec + Scythe + Dragon Dagger Spec,159.7320,238,199,212.8300
50,Dragon Claws Spec + Scythe + Dragon Dagger Spec,156.7400,250,197,209.9900
51,Dragon Claws Spec + Scythe + Dragon Dagger Spec,155.9680,250,198,210.7600
52,Dragon Claws Spec + Scythe + Dragon Dagger Spec,158.7420,245,198,212.8300
53,Dragon Claws Spec + Scythe + Dragon Dagger Spec,157.7630,246,197,211.5200
54,Dragon Claws Spec + Scythe + Dragon Dagger Spec,157.3060,251,198,210.2800
55,Dragon Claws Spec + Scythe + Dragon Dagger Spec,158.1780,253,199,213.9900
56,Dragon Claws Spec + Scythe + Dragon Dagger Spec,158.1020,248,198,210.6600
57,Dragon Claws Spec + Scythe + Dragon Dagger Spec,159.3060,252,200,214.3100
58,Dragon Claws Spec + Scythe + Dragon Dagger Spec,157.4030,239,197,209.7000
59,Dragon Claws Spec + Scythe + Dragon Dagger Spec,155.5660,256,198,213.5300
60,Dragon Claws Spec + Scythe + Dragon Dagger Spec,156.5470,257,198,211.7000
61,Dragon Claws Spec + Scythe + Dragon Dagger Spec,158.5860,237,201,213.4500
62,Dragon Claws Spec + Scythe + Dragon Dagger Spec,156.9730,243,199,213.8200
63,Dragon Claws Spec + Scythe + Dragon Dagger Spec,155.2430,252,195,210.5500
64,Dragon Claws Spec + Scythe + Dragon Dagger Spec,156.8630,248,196,210.2200
65,Dragon Claws Spec + Scythe + Dragon Dagger Spec,155.9110,236,196,208.6600
66,Dragon Claws Spec + Scythe + Dragon Dagger Spec,155.6250,256,196,211.9300
67,Dragon Claws Spec + Scythe + Dragon Dagger Spec,158.3280,256,203,214.7000
68,Dragon Claws Spec + Scythe + Dragon Dagger Spec,157.6840,249,198,212.8000
69,Dragon Claws Spec + Scythe + Dragon Dagger Spec,153.4610,256,195,210.9000
0,Dragon Claws Spec + Scythe + Scythe,158.0620,234,192,204.2000
1,Dragon Claws Spec + Scythe + Scythe,158.0400,238,193,206.9100
2,Dragon Claws Spec + Scythe + Scythe,156.4300,248,193,205.2600
3,Dragon Claws Spec + Scythe + Scythe,158.7160,233,194,207.1300
4,Dragon Claws Spec + Scythe + Scythe,157.2550,236,191,203.3000
5,Dragon Claws Spec + Scythe + Scythe,157.1630,241,192,204.9700
6,Dragon Claws Spec + Scythe + Scythe,157.0960,237,193,203.7000
7,Dragon Claws Spec + Scythe + Scythe,156.4730,237,195,206.0800
8,Dragon Claws Spec + Scythe + Scythe,156.5800,245,191,204.9300
9,Dragon Claws Spec + Scythe + Scythe,156.2450,239,194,204.7800
10,Dragon Claws Spec + Scythe + Scythe,157.4990,239,193,205.6500
11,Dragon Claws Spec + Scythe + Scythe,156.0920,236,193,204.3200
12,Dragon Claws Spec + Scythe + Scythe,158.2260,246,192,202.6400
13,Dragon Claws Spec + Scythe + Scythe,155.6900,234,192,203.5700
14,Dragon Claws Spec + Scythe + Scythe,157.6160,231,192,204.8700
15,Dragon Claws Spec + Scythe + Scythe,156.4840,242,192,202.8300
16,Dragon Claws Spec + Scythe + Scythe,155.5970,240,191,204.0600
17,Dragon Claws Spec + Scythe + Scythe,156.3930,237,194,206.0600
18,Dragon Claws Spec + Scythe + Scythe,157.3510,236,193,205.8900
19,Dragon Claws Spec + Scythe + Scythe,154.8220,229,192,201.6700
20,Dragon Claws Spec + Scythe + Scythe,155.7260,240,192,204.3700
21,Dragon Claws Spec + Scythe + Scythe,155.2090,242,189,202.4000
22,Dragon Claws Spec + Scythe + Scythe,154.0430,242,189,204.0300
23,Dragon Claws Spec + Scythe + Scythe,156.4090,251,193,204.4900
24,Dragon Claws Spec + Scythe + Scythe,155.5410,240,190,203.8500
25,Dragon Claws Spec + Scythe + Scythe,155.8380,228,192,204.6300
26,Dragon Claws Spec + Scythe + Scythe,154.7670,237,189,202.0200
27,Dragon Claws Spec + Scythe + Scythe,155.7580,234,193,205.8300
28,Dragon Claws Spec + Scythe + Scythe,156.1750,231,190,201.8300
29,Dragon Claws Spec + Scythe + Scythe,154.8600,247,191,202.2800
30,Dragon Claws Spec + Scythe + Scythe,153.6760,246,189,203.4900
31,Dragon Claws Spec + Scythe + Scythe,155.7350,236,193,206.1500
32,Dragon Claws Spec + Scythe + Scythe,153.9860,236,190,203.4200
33,Dragon Claws Spec + Scythe + Scythe,153.8220,232,191,202.5400
34,Dragon Claws Spec + Scythe + Scythe,154.4650,231,193,204.7500
35,Dragon Claws Spec + Scythe + Scythe,155.3510,232,190,201.7600
36,Dragon Claws Spec + Scythe + Scythe,154.9700,248,191,204.2100
37,Dragon Claws Spec + Scythe + Scythe,155.1760,229,192,202.7400
38,Dragon Claws Spec + Scythe + Scythe,154.0720,238,191,203.2000
39,Dragon Claws Spec + Scythe + Scythe,152.9980,229,192,203.5800
40,Dragon Claws Spec + Scythe + Scythe,153.0920,250,191,203.6000
41,Dragon Claws Spec + Scythe + Scythe,154.1990,254,193,203.4700
42,Dragon Claws Spec + Scythe + Scythe,153.9660,232,190,201.9300
43,Dragon Claws Spec + Scythe + Scythe,154.3920,232,190,201.4800
44,Dragon Claws Spec + Scythe + Scythe,153.6290,237,191,203.8200
45,Dragon Claws Spec + Scythe + Scythe,155.6030,235,191,202.9400
46,Dragon Claws Spec + Scythe + Scythe,153.8150,240,191,202.8600
47,Dragon Claws Spec + Scythe + Scythe,154.4730,243,192,204.2400
48,Dragon Claws Spec + Scythe + Scythe,153.4860,228,191,201.6200
49,Dragon Claws Spec + Scythe + Scythe,153.3220,229,190,201.5500
50,Dragon Claws Spec + Scythe + Scythe,153.3580,234,190,200.6600
51,Dragon Claws Spec + Scythe + Scythe,153.7850,229,191,202.7500
52,Dragon Claws Spec + Scythe + Scythe,151.3390,235,188,201.5800
53,Dragon Claws Spec + Scythe + Scythe,154.4390,235,189,202.3600
54,Dragon Claws Spec + Scythe + Scythe,153.9280,232,190,200.5800
55,Dragon Claws Spec + Scythe + Scythe,152.2610,236,188,200.5800
56,Dragon Claws Spec + Scythe + Scythe,152.3680,228,189,201.4000
57,Dragon Claws Spec + Scythe + Scythe,153.7410,231,192,204.1600
58,Dragon Claws Spec + Scythe + Scythe,152.8970,239,190,202.9600
59,Dragon Claws Spec + Scythe + Scythe,151.6140,232,191,204.2700
60,Dragon Claws Spec + Scythe + Scythe,152.2870,227,191,202.9800
61,Dragon Claws Spec + Scythe + Scythe,152.7530,238,190,202.3100
62,Dragon Claws Spec + Scythe + Scythe,151.9260,234,188,200.6000
63,Dragon Claws Spec + Scythe + Scythe,150.9720,231,190,202.1000
64,Dragon Claws Spec + Scythe + Scythe,152.7070,233,191,203.7500
65,Dragon Claws Spec + Scythe + Scythe,150.3140,239,187,200.6900
66,Dragon Claws Spec + Scythe + Scythe,153.2720,232,192,204.2800
67,Dragon Claws Spec + Scythe + Scythe,152.7120,235,189,200.5100
68,Dragon Claws Spec + Scythe + Scythe,150.8890,227,189,200.0300
69,Dragon Claws Spec + Scythe + Scythe,151.1180,239,188,197.7900
0,Scythe + Chally Spec + Chally Spec,179.4390,296,236,254.4800
1,Scythe + Chally Spec + Chally Spec,179.7570,306,235,254.9300
2,Scythe + Chally Spec + Chally Spec,177.6510,292,230,248.2900
3,Scythe + Chally Spec + Chally Spec,179.6700,306,235,255.7900
4,Scythe + Chally Spec + Chally Spec,181.0110,309,238,255.2600
5,Scythe + Chally Spec + Chally Spec,178.1120,313,233,251.9200
6,Scythe + Chally Spec + Chally Spec,178.6120,303,235,254.1900
7,Scythe + Chally Spec + Chally Spec,180.2010,302,239,257.9600
8,Scythe + Chally Spec + Chally Spec,180.5760,292,238,254.5500
9,Scythe + Chally Spec + Chally Spec,180.1230,304,236,253.6200
10,Scythe + Chally Spec + Chally Spec,180.0990,301,236,256.5300
11,Scythe + Chally Spec + Chally Spec,177.9160,305,238,258.1700
12,Scythe + Chally Spec + Chally Spec,176.9620,315,231,252.8800
13,Scythe + Chally Spec + Chally Spec,177.3220,308,235,251.1300
14,Scythe + Chally Spec + Chally Spec,178.2350,298,233,251.2700
15,Scythe + Chally Spec + Chally Spec,176.1500,304,231,251.5600
16,Scythe + Chally Spec + Chally Spec,176.9100,313,233,250.8900
17,Scythe + Chally Spec + Chally Spec,174.9980,296,231,247.6600
18,Scythe + Chally Spec + Chally Spec,176.8680,310,232,253.1500
19,Scythe + Chally Spec + Chally Spec,175.1760,322,233,256.8700
20,Scythe + Chally Spec + Chally Spec,175.7520,299,232,252.1000
21,Scythe + Chally Spec + Chally Spec,178.1710,290,236,252.0600
22,Scythe + Chally Spec + Chally Spec,175.2770,296,234,251.8500
23,Scythe + Chally Spec + Chally Spec,176.7730,298,231,250.2400
24,Scythe + Chally Spec + Chally Spec,175.0630,294,230,250.4600
25,Scythe + Chally Spec + Chally Spec,175.4970,299,233,251.0800
26,Scythe + Chally Spec + Chally Spec,176.4970,306,234,252.8700
27,Scythe + Chally Spec + Chally Spec,172.9450,296,229,247.4100
28,Scythe + Chally Spec + Chally Spec,174.3910,289,230,248.5900
29,Scythe + Chally Spec + Chally Spec,177.6230,298,239,258.1700
30,Scythe + Chally Spec + Chally Spec,172.9580,310,230,249.4200
31,Scythe + Chally Spec + Chally Spec,175.2810,302,233,248.0300
32,Scythe + Chally Spec + Chally Spec,173.9630,306,231,252.3500
33,Scythe + Chally Spec + Chally Spec,171.4990,286,230,248.0000
34,Scythe + Chally Spec + Chally Spec,173.9330,292,234,250.8100
35,Scythe + Chally Spec + Chally Spec,174.2990,293,233,252.5900
36,Scythe + Chally Spec + Chally Spec,172.3830,300,232,250.6500
37,Scythe + Chally Spec + Chally Spec,174.5720,308,229,251.2600
38,Scythe + Chally Spec + Chally Spec,172.0920,305,228,248.0900
39,Scythe + Chally Spec + Chally Spec,175.3390,312,230,248.3100
40,Scythe + Chally Spec + Chally Spec,173.3240,313,230,253.4700
41,Scythe + Chally Spec + Chally Spec,177.2230,295,232,250.7600
42,Scythe + Chally Spec + Chally Spec,173.0020,302,229,249.8000
43,Scythe + Chally Spec + Chally Spec,173.8440,300,231,250.2400
44,Scythe + Chally Spec + Chally Spec,173.6400,296,235,251.7700
45,Scythe + Chally Spec + Chally Spec,174.4800,288,233,251.6800
46,Scythe + Chally Spec + Chally Spec,170.4310,312,230,251.6200
47,Scythe + Chally Spec + Chally Spec,170.4160,296,228,246.9100
48,Scythe + Chally Spec + Chally Spec,172.5110,314,231,250.8900
49,Scythe + Chally Spec + Chally Spec,173.7100,320,229,249.5300
50,Scythe + Chally Spec + Chally Spec,170.7910,301,229,249.4800
51,Scythe + Chally Spec + Chally Spec,171.8180,300,232,249.8700
52,Scythe + Chally Spec + Chally Spec,169.5170,293,227,246.2700
53,Scythe + Chally Spec + Chally Spec,171.1970,297,228,248.5500
54,Scythe + Chally Spec + Chally Spec,168.5850,307,226,248.2500
55,Scythe + Chally Spec + Chally Spec,167.9610,291,225,247.9000
56,Scythe + Chally Spec + Chally Spec,172.2100,307,230,249.2200
57,Scythe + Chally Spec + Chally Spec,168.7560,313,224,245.9500
58,Scythe + Chally Spec + Chally Spec,172.0600,311,229,248.3400
59,Scythe + Chally Spec + Chally Spec,170.6770,312,228,247.0100
60,Scythe + Chally Spec + Chally Spec,169.2520,305,226,248.6500
61,Scythe + Chally Spec + Chally Spec,169.3260,290,228,246.5200
62,Scythe + Chally Spec + Chally Spec,168.4460,287,226,244.5800
63,Scythe + Chally Spec + Chally Spec,168.3440,326,227,246.8700
64,Scythe + Chally Spec + Chally Spec,166.9170,305,225,244.9300
65,Scythe + Chally Spec + Chally Spec,170.0880,289,229,249.2700
66,Scythe + Chally Spec + Chally Spec,166.9580,317,224,247.1700
67,Scythe + Chally Spec + Chally Spec,169.2860,323,228,249.3100
68,Scythe + Chally Spec + Chally Spec,167.6860,289,224,245.8400
69,Scythe + Chally Spec + Chally Spec,167.5520,305,229,247.7600
0,Scythe + Chally Spec + Dragon Dagger Spec,161.5350,275,210,228.2500
1,Scythe + Chally Spec + Dragon Dagger Spec,164.1240,271,214,228.9400
2,Scythe + Chally Spec + Dragon Dagger Spec,160.8770,285,211,228.6900
3,Scythe + Chally Spec + Dragon Dagger Spec,164.0300,288,215,231.4100
4,Scythe + Chally Spec + Dragon Dagger Spec,160.2050,266,209,226.7200
5,Scythe + Chally Spec + Dragon Dagger Spec,163.7660,279,213,229.2100
6,Scythe + Chally Spec + Dragon Dagger Spec,162.0930,293,208,225.2500
7,Scythe + Chally Spec + Dragon Dagger Spec,161.6080,273,212,228.2900
8,Scythe + Chally Spec + Dragon Dagger Spec,162.7200,274,212,230.7900
9,Scythe + Chally Spec + Dragon Dagger Spec,161.8530,266,209,226.3000
10,Scythe + Chally Spec + Dragon Dagger Spec,159.5300,271,210,227.5500
11,Scythe + Chally Spec + Dragon Dagger Spec,161.0050,281,209,227.3800
12,Scythe + Chally Spec + Dragon Dagger Spec,162.4100,288,212,232.0100
13,Scythe + Chally Spec + Dragon Dagger Spec,162.6540,287,211,229.5800
14,Scythe + Chally Spec + Dragon Dagger Spec,160.7460,274,208,225.1700
15,Scythe + Chally Spec + Dragon Dagger Spec,161.5380,266,213,230.3200
16,Scythe + Chally Spec + Dragon Dagger Spec,160.7870,287,213,228.9000
17,Scythe + Chally Spec + Dragon Dagger Spec,160.9430,284,211,228.4900
18,Scythe + Chally Spec + Dragon Dagger Spec,161.0380,265,208,225.1100
19,Scythe + Chally Spec + Dragon Dagger Spec,161.7210,267,211,227.4800
20,Scythe + Chally Spec + Dragon Dagger Spec,159.9340,277,213,229.4100
21,Scythe + Chally Spec + Dragon Dagger Spec,159.7010,269,211,229.0600
22,Scythe + Chally Spec + Dragon Dagger Spec,161.6320,276,214,228.8600
23,Scythe + Chally Spec + Dragon Dagger Spec,159.1150,266,210,228.8500
24,Scythe + Chally Spec + Dragon Dagger Spec,158.5470,273,214,232.1200
25,Scythe + Chally Spec + Dragon Dagger Spec,158.6270,281,212,229.7900
26,Scythe + Chally Spec + Dragon Dagger Spec,157.9840,261,210,226.6300
27,Scythe + Chally Spec + Dragon Dagger Spec,158.4930,271,209,227.5900
28,Scythe + Chally Spec + Dragon Dagger Spec,159.7070,278,209,225.6300
29,Scythe + Chally Spec + Dragon Dagger Spec,158.9830,268,212,231.0000
30,Scythe + Chally Spec + Dragon Dagger Spec,159.8430,288,213,229.6800
31,Scythe + Chally Spec + Dragon Dagger Spec,159.2610,262,209,226.4900
32,Scythe + Chally Spec + Dragon Dagger Spec,156.5580,294,206,224.5900
33,Scythe + Chally Spec + Dragon Dagger Spec,156.9860,296,208,227.1600
34,Scythe + Chally Spec + Dragon Dagger Spec,160.0330,279,210,229.2600
35,Scythe + Chally Spec + Dragon Dagger Spec,158.3280,272,207,227.2400
36,Scythe + Chally Spec + Dragon Dagger Spec,157.1810,267,211,228.2900
37,Scythe + Chally Spec + Dragon Dagger Spec,156.9890,278,207,227.9800
38,Scythe + Chally Spec + Dragon Dagger Spec,158.2750,275,211,228.4700
39,Scythe + Chally Spec + Dragon Dagger Spec,158.3550,254,209,224.9300
40,Scythe + Chally Spec + Dragon Dagger Spec,155.0440,270,209,226.7500
41,Scythe + Chally Spec + Dragon Dagger Spec,159.2910,284,210,228.9800
42,Scythe + Chally Spec + Dragon Dagger Spec,157.5750,276,209,228.0300
43,Scythe + Chally Spec + Dragon Dagger Spec,158.4830,275,211,228.6700
44,Scythe + Chally Spec + Dragon Dagger Spec,156.1950,275,207,226.3800
45,Scythe + Chally Spec + Dragon Dagger Spec,153.9210,288,205,224.7600
46,Scythe + Chally Spec + Dragon Dagger Spec,154.8910,268,208,224.8500
47,Scythe + Chally Spec + Dragon Dagger Spec,155.6400,276,207,225.2500
48,Scythe + Chally Spec + Dragon Dagger Spec,153.8040,270,204,221.9400
49,Scythe + Chally Spec + Dragon Dagger Spec,157.9340,263,208,223.1500
50,Scythe + Chally Spec + Dragon Dagger Spec,153.0770,276,202,221.7200
51,Scythe + Chally Spec + Dragon Dagger Spec,155.2640,286,205,225.4100
52,Scythe + Chally Spec + Dragon Dagger Spec,152.4770,279,206,225.4200
53,Scythe + Chally Spec + Dragon Dagger Spec,154.6810,263,203,219.3700
54,Scythe + Chally Spec + Dragon Dagger Spec,153.2510,269,207,225.1400
55,Scythe + Chally Spec + Dragon Dagger Spec,154.8080,280,206,225.7100
56,Scythe + Chally Spec + Dragon Dagger Spec,155.9180,274,208,226.4600
57,Scythe + Chally Spec + Dragon Dagger Spec,155.2120,278,208,227.0600
58,Scythe + Chally Spec + Dragon Dagger Spec,153.6230,273,207,226.4900
59,Scythe + Chally Spec + Dragon Dagger Spec,153.1180,280,205,222.6300
60,Scythe + Chally Spec + Dragon Dagger Spec,152.2690,284,206,225.4200
61,Scythe + Chally Spec + Dragon Dagger Spec,154.4400,266,207,224.4100
62,Scythe + Chally Spec + Dragon Dagger Spec,154.2170,281,206,227.6400
63,Scythe + Chally Spec + Dragon Dagger Spec,152.4350,269,202,219.4700
64,Scythe + Chally Spec + Dragon Dagger Spec,153.2630,266,206,222.7200
65,Scythe + Chally Spec + Dragon Dagger Spec,152.5540,290,205,222.4300
66,Scythe + Chally Spec + Dragon Dagger Spec,152.0620,278,206,223.2200
67,Scythe + Chally Spec + Dragon Dagger Spec,151.8470,265,206,223.6100
68,Scythe + Chally Spec + Dragon Dagger Spec,152.5500,269,208,225.3800
69,Scythe + Chally Spec + Dragon Dagger Spec,152.0620,280,205,222.0600
0,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,144.8330,237,187,201.9000
1,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,146.8840,241,191,205.2600
2,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,146.6610,254,193,207.1200
3,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,145.5640,244,191,206.4300
4,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,145.7900,242,188,203.2300
5,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,145.2130,241,190,203.2000
6,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,143.4190,242,189,203.5700
7,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,147.1350,243,194,208.4100
8,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,144.5720,241,192,206.5000
9,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,144.5380,258,190,203.8800
10,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,145.4870,258,188,204.9000
11,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,145.0760,250,190,206.9400
12,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,143.4520,246,185,202.1900
13,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,143.5390,241,188,201.5300
14,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,144.8690,244,189,203.1000
15,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,144.8170,254,191,204.9800
16,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,143.4770,232,186,198.7700
17,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,143.6990,232,189,204.0000
18,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,144.9300,246,190,204.4800
19,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,143.4720,243,188,201.9300
20,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,143.5160,247,188,202.1500
21,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,142.7100,240,188,201.0200
22,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,143.8850,240,188,204.1600
23,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,144.3040,237,191,205.0300
24,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,143.5970,233,187,200.9900
25,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,140.1930,238,187,200.0500
26,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,140.2330,241,186,202.1800
27,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,141.5170,243,188,203.2700
28,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,143.0230,251,185,202.1800
29,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,142.4850,266,188,204.0400
30,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,141.9210,240,187,201.2400
31,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,140.8800,242,186,202.1200
